modelfileversion,model,layer,skew,temperature,resistance (ohms)
4x1r1,rrv1_76x60xs2_s,v1,pcff,125,8.33449
4x1r1,rrv1_90x52xs2,v1,pcff,125,8.12079
4x1r1,rrv1_90x52xs2_p,v1,pcff,125,8.97762
4x1r1,rrv1_90x52xs2_s,v1,pcff,125,8.32785
4x1r1,rrv1_90x60xs2,v1,pcff,125,7.03801
4x1r1,rrv1_90x60xs2_p,v1,pcff,125,8.25697
4x1r1,rrv1_90x60xs2_s,v1,pcff,125,8.25697
4x1r1,rrv2_108x58xs2,v2,pcff,-40,6.50056
4x1r1,rrv2_108x58xs2_p,v2,pcff,-40,7.07075
4x1r1,rrv2_108x58xs2_s,v2,pcff,-40,6.50056
4x1r1,rrv2_44x58xs2,v2,pcff,-40,14.5054
4x1r1,rrv2_44x58xs2_p,v2,pcff,-40,15.7777
4x1r1,rrv2_44x58xs2_s,v2,pcff,-40,14.5054
4x1r1,rrv2_56x58xs2,v2,pcff,-40,11.3971
4x1r1,rrv2_56x58xs2_p,v2,pcff,-40,12.3968
4x1r1,rrv2_56x58xs2_s,v2,pcff,-40,11.3971
4x1r1,rrv2_58x108xs2,v2,pcff,-40,6.50056
4x1r1,rrv2_58x108xs2_p,v2,pcff,-40,6.50056
4x1r1,rrv2_58x108xs2_s,v2,pcff,-40,6.50056
4x1r1,rrv2_58x76xs2,v2,pcff,-40,8.39785
4x1r1,rrv2_58x76xs2_p,v2,pcff,-40,8.39785
4x1r1,rrv2_58x76xs2_s,v2,pcff,-40,8.39785
4x1r1,rrv2_58x90xs2,v2,pcff,-40,7.09152
4x1r1,rrv2_58x90xs2_p,v2,pcff,-40,7.09152
4x1r1,rrv2_58x90xs2_s,v2,pcff,-40,7.09152
4x1r1,rrv2_70x70xs0,v2,pcff,-40,7.34311
4x1r1,rrv2_70x70xs0_p,v2,pcff,-40,7.77754
4x1r1,rrv2_70x70xs0_s,v2,pcff,-40,7.34311
4x1r1,rrv2_76x58xs2,v2,pcff,-40,8.39785
4x1r1,rrv2_76x58xs2_p,v2,pcff,-40,9.13447
4x1r1,rrv2_76x58xs2_s,v2,pcff,-40,8.39785
4x1r1,rrv2_90x58xs2,v2,pcff,-40,7.09152
4x1r1,rrv2_90x58xs2_p,v2,pcff,-40,7.71356
4x1r1,rrv2_90x58xs2_s,v2,pcff,-40,7.09152
4x1r1,rrv2_108x58xs2,v2,pcff,25,6.56888
4x1r1,rrv2_108x58xs2_p,v2,pcff,25,7.14506
4x1r1,rrv2_108x58xs2_s,v2,pcff,25,6.56888
4x1r1,rrv2_44x58xs2,v2,pcff,25,14.6578
4x1r1,rrv2_44x58xs2_p,v2,pcff,25,15.9435
4x1r1,rrv2_44x58xs2_s,v2,pcff,25,14.6578
4x1r1,rrv2_56x58xs2,v2,pcff,25,11.5169
4x1r1,rrv2_56x58xs2_p,v2,pcff,25,12.5271
4x1r1,rrv2_56x58xs2_s,v2,pcff,25,11.5169
4x1r1,rrv2_58x108xs2,v2,pcff,25,6.56888
4x1r1,rrv2_58x108xs2_p,v2,pcff,25,6.56888
4x1r1,rrv2_58x108xs2_s,v2,pcff,25,6.56888
4x1r1,rrv2_58x76xs2,v2,pcff,25,8.48611
4x1r1,rrv2_58x76xs2_p,v2,pcff,25,8.48611
4x1r1,rrv2_58x76xs2_s,v2,pcff,25,8.48611
4x1r1,rrv2_58x90xs2,v2,pcff,25,7.16605
4x1r1,rrv2_58x90xs2_p,v2,pcff,25,7.16605
4x1r1,rrv2_58x90xs2_s,v2,pcff,25,7.16605
4x1r1,rrv2_70x70xs0,v2,pcff,25,7.42028
4x1r1,rrv2_70x70xs0_p,v2,pcff,25,7.85928
4x1r1,rrv2_70x70xs0_s,v2,pcff,25,7.42028
4x1r1,rrv2_76x58xs2,v2,pcff,25,8.48611
4x1r1,rrv2_76x58xs2_p,v2,pcff,25,9.23047
4x1r1,rrv2_76x58xs2_s,v2,pcff,25,8.48611
4x1r1,rrv2_90x58xs2,v2,pcff,25,7.16605
4x1r1,rrv2_90x58xs2_p,v2,pcff,25,7.79462
4x1r1,rrv2_90x58xs2_s,v2,pcff,25,7.16605
4x1r1,rrv2_108x58xs2,v2,pcff,100,6.64771
4x1r1,rrv2_108x58xs2_p,v2,pcff,100,7.2308
4x1r1,rrv2_108x58xs2_s,v2,pcff,100,6.64771
4x1r1,rrv2_44x58xs2,v2,pcff,100,14.8337
4x1r1,rrv2_44x58xs2_p,v2,pcff,100,16.1348
4x1r1,rrv2_44x58xs2_s,v2,pcff,100,14.8337
4x1r1,rrv2_56x58xs2,v2,pcff,100,11.6551
4x1r1,rrv2_56x58xs2_p,v2,pcff,100,12.6774
4x1r1,rrv2_56x58xs2_s,v2,pcff,100,11.6551
4x1r1,rrv2_58x108xs2,v2,pcff,100,6.64771
4x1r1,rrv2_58x108xs2_p,v2,pcff,100,6.64771
4x1r1,rrv2_58x108xs2_s,v2,pcff,100,6.64771
4x1r1,rrv2_58x76xs2,v2,pcff,100,8.58794
4x1r1,rrv2_58x76xs2_p,v2,pcff,100,8.58794
4x1r1,rrv2_58x76xs2_s,v2,pcff,100,8.58794
4x1r1,rrv2_58x90xs2,v2,pcff,100,7.25204
4x1r1,rrv2_58x90xs2_p,v2,pcff,100,7.25204
4x1r1,rrv2_58x90xs2_s,v2,pcff,100,7.25204
4x1r1,rrv2_70x70xs0,v2,pcff,100,7.50932
4x1r1,rrv2_70x70xs0_p,v2,pcff,100,7.95359
4x1r1,rrv2_70x70xs0_s,v2,pcff,100,7.50932
4x1r1,rrv2_76x58xs2,v2,pcff,100,8.58794
4x1r1,rrv2_76x58xs2_p,v2,pcff,100,9.34124
4x1r1,rrv2_76x58xs2_s,v2,pcff,100,8.58794
4x1r1,rrv2_90x58xs2,v2,pcff,100,7.25204
4x1r1,rrv2_90x58xs2_p,v2,pcff,100,7.88816
4x1r1,rrv2_90x58xs2_s,v2,pcff,100,7.25204
4x1r1,rrv2_108x58xs2,v2,pcff,125,6.67398
4x1r1,rrv2_108x58xs2_p,v2,pcff,125,7.25938
4x1r1,rrv2_108x58xs2_s,v2,pcff,125,6.67398
4x1r1,rrv2_44x58xs2,v2,pcff,125,14.8923
4x1r1,rrv2_44x58xs2_p,v2,pcff,125,16.1986
4x1r1,rrv2_44x58xs2_s,v2,pcff,125,14.8923
4x1r1,rrv2_56x58xs2,v2,pcff,125,11.7012
4x1r1,rrv2_56x58xs2_p,v2,pcff,125,12.7275
4x1r1,rrv2_56x58xs2_s,v2,pcff,125,11.7012
4x1r1,rrv2_58x108xs2,v2,pcff,125,6.67398
4x1r1,rrv2_58x108xs2_p,v2,pcff,125,6.67398
4x1r1,rrv2_58x108xs2_s,v2,pcff,125,6.67398
4x1r1,rrv2_58x76xs2,v2,pcff,125,8.62189
4x1r1,rrv2_58x76xs2_p,v2,pcff,125,8.62189
4x1r1,rrv2_58x76xs2_s,v2,pcff,125,8.62189
4x1r1,rrv2_58x90xs2,v2,pcff,125,7.28071
4x1r1,rrv2_58x90xs2_p,v2,pcff,125,7.28071
4x1r1,rrv2_58x90xs2_s,v2,pcff,125,7.28071
4x1r1,rrv2_70x70xs0,v2,pcff,125,7.539
4x1r1,rrv2_70x70xs0_p,v2,pcff,125,7.98503
4x1r1,rrv2_70x70xs0_s,v2,pcff,125,7.539
4x1r1,rrv2_76x58xs2,v2,pcff,125,8.62189
4x1r1,rrv2_76x58xs2_p,v2,pcff,125,9.37816
4x1r1,rrv2_76x58xs2_s,v2,pcff,125,8.62189
4x1r1,rrv2_90x58xs2,v2,pcff,125,7.28071
4x1r1,rrv2_90x58xs2_p,v2,pcff,125,7.91933
4x1r1,rrv2_90x58xs2_s,v2,pcff,125,7.28071
4x1r1,rrv3_108x58xs2,v3,pcff,-40,6.50056
4x1r1,rrv3_108x58xs2_p,v3,pcff,-40,6.50056
4x1r1,rrv3_108x58xs2_s,v3,pcff,-40,6.50056
4x1r1,rrv3_58x108xs2,v3,pcff,-40,6.50056
4x1r1,rrv3_58x108xs2_p,v3,pcff,-40,7.07075
4x1r1,rrv3_58x108xs2_s,v3,pcff,-40,6.50056
4x1r1,rrv3_58x44xs2,v3,pcff,-40,14.5054
4x1r1,rrv3_58x44xs2_p,v3,pcff,-40,15.7777
4x1r1,rrv3_58x44xs2_s,v3,pcff,-40,14.5054
4x1r1,rrv3_58x56xs2,v3,pcff,-40,11.3971
4x1r1,rrv3_58x56xs2_p,v3,pcff,-40,12.3968
4x1r1,rrv3_58x56xs2_s,v3,pcff,-40,11.3971
4x1r1,rrv3_58x76xs2,v3,pcff,-40,8.39785
4x1r1,rrv3_58x76xs2_p,v3,pcff,-40,9.13447
4x1r1,rrv3_58x76xs2_s,v3,pcff,-40,8.39785
4x1r1,rrv3_58x90xs2,v3,pcff,-40,7.09152
4x1r1,rrv3_58x90xs2_p,v3,pcff,-40,7.71356
4x1r1,rrv3_58x90xs2_s,v3,pcff,-40,7.09152
4x1r1,rrv3_70x70xs0,v3,pcff,-40,7.34311
4x1r1,rrv3_70x70xs0_p,v3,pcff,-40,7.77754
4x1r1,rrv3_70x70xs0_s,v3,pcff,-40,7.34311
4x1r1,rrv3_76x58xs2,v3,pcff,-40,8.39785
4x1r1,rrv3_76x58xs2_p,v3,pcff,-40,8.39785
4x1r1,rrv3_76x58xs2_s,v3,pcff,-40,8.39785
4x1r1,rrv3_90x58xs2,v3,pcff,-40,7.09152
4x1r1,rrv3_90x58xs2_p,v3,pcff,-40,7.09152
4x1r1,rrv3_90x58xs2_s,v3,pcff,-40,7.09152
4x1r1,rrv3_108x58xs2,v3,pcff,25,6.56888
4x1r1,rrv3_108x58xs2_p,v3,pcff,25,6.56888
4x1r1,rrv3_108x58xs2_s,v3,pcff,25,6.56888
4x1r1,rrv3_58x108xs2,v3,pcff,25,6.56888
4x1r1,rrv3_58x108xs2_p,v3,pcff,25,7.14506
4x1r1,rrv3_58x108xs2_s,v3,pcff,25,6.56888
4x1r1,rrv3_58x44xs2,v3,pcff,25,14.6578
4x1r1,rrv3_58x44xs2_p,v3,pcff,25,15.9435
4x1r1,rrv3_58x44xs2_s,v3,pcff,25,14.6578
4x1r1,rrv3_58x56xs2,v3,pcff,25,11.5169
4x1r1,rrv3_58x56xs2_p,v3,pcff,25,12.5271
4x1r1,rrv3_58x56xs2_s,v3,pcff,25,11.5169
4x1r1,rrv3_58x76xs2,v3,pcff,25,8.48611
4x1r1,rrv3_58x76xs2_p,v3,pcff,25,9.23047
4x1r1,rrv3_58x76xs2_s,v3,pcff,25,8.48611
4x1r1,rrv3_58x90xs2,v3,pcff,25,7.16605
4x1r1,rrv3_58x90xs2_p,v3,pcff,25,7.79462
4x1r1,rrv3_58x90xs2_s,v3,pcff,25,7.16605
4x1r1,rrv3_70x70xs0,v3,pcff,25,7.42028
4x1r1,rrv3_70x70xs0_p,v3,pcff,25,7.85928
4x1r1,rrv3_70x70xs0_s,v3,pcff,25,7.42028
4x1r1,rrv3_76x58xs2,v3,pcff,25,8.48611
4x1r1,rrv3_76x58xs2_p,v3,pcff,25,8.48611
4x1r1,rrv3_76x58xs2_s,v3,pcff,25,8.48611
4x1r1,rrv3_90x58xs2,v3,pcff,25,7.16605
4x1r1,rrv3_90x58xs2_p,v3,pcff,25,7.16605
4x1r1,rrv3_90x58xs2_s,v3,pcff,25,7.16605
4x1r1,rrv3_108x58xs2,v3,pcff,100,6.64771
4x1r1,rrv3_108x58xs2_p,v3,pcff,100,6.64771
4x1r1,rrv3_108x58xs2_s,v3,pcff,100,6.64771
4x1r1,rrv3_58x108xs2,v3,pcff,100,6.64771
4x1r1,rrv3_58x108xs2_p,v3,pcff,100,7.2308
4x1r1,rrv3_58x108xs2_s,v3,pcff,100,6.64771
4x1r1,rrv3_58x44xs2,v3,pcff,100,14.8337
4x1r1,rrv3_58x44xs2_p,v3,pcff,100,16.1348
4x1r1,rrv3_58x44xs2_s,v3,pcff,100,14.8337
4x1r1,rrv3_58x56xs2,v3,pcff,100,11.6551
4x1r1,rrv3_58x56xs2_p,v3,pcff,100,12.6774
4x1r1,rrv3_58x56xs2_s,v3,pcff,100,11.6551
4x1r1,rrv3_58x76xs2,v3,pcff,100,8.58794
4x1r1,rrv3_58x76xs2_p,v3,pcff,100,9.34124
4x1r1,rrv3_58x76xs2_s,v3,pcff,100,8.58794
4x1r1,rrv3_58x90xs2,v3,pcff,100,7.25204
4x1r1,rrv3_58x90xs2_p,v3,pcff,100,7.88816
4x1r1,rrv3_58x90xs2_s,v3,pcff,100,7.25204
4x1r1,rrv3_70x70xs0,v3,pcff,100,7.50932
4x1r1,rrv3_70x70xs0_p,v3,pcff,100,7.95359
4x1r1,rrv3_70x70xs0_s,v3,pcff,100,7.50932
4x1r1,rrv3_76x58xs2,v3,pcff,100,8.58794
4x1r1,rrv3_76x58xs2_p,v3,pcff,100,8.58794
4x1r1,rrv3_76x58xs2_s,v3,pcff,100,8.58794
4x1r1,rrv3_90x58xs2,v3,pcff,100,7.25204
4x1r1,rrv3_90x58xs2_p,v3,pcff,100,7.25204
4x1r1,rrv3_90x58xs2_s,v3,pcff,100,7.25204
4x1r1,rrv3_108x58xs2,v3,pcff,125,6.67398
4x1r1,rrv3_108x58xs2_p,v3,pcff,125,6.67398
4x1r1,rrv3_108x58xs2_s,v3,pcff,125,6.67398
4x1r1,rrv3_58x108xs2,v3,pcff,125,6.67398
4x1r1,rrv3_58x108xs2_p,v3,pcff,125,7.25938
4x1r1,rrv3_58x108xs2_s,v3,pcff,125,6.67398
4x1r1,rrv3_58x44xs2,v3,pcff,125,14.8923
4x1r1,rrv3_58x44xs2_p,v3,pcff,125,16.1986
4x1r1,rrv3_58x44xs2_s,v3,pcff,125,14.8923
4x1r1,rrv3_58x56xs2,v3,pcff,125,11.7012
4x1r1,rrv3_58x56xs2_p,v3,pcff,125,12.7275
4x1r1,rrv3_58x56xs2_s,v3,pcff,125,11.7012
4x1r1,rrv3_58x76xs2,v3,pcff,125,8.62189
4x1r1,rrv3_58x76xs2_p,v3,pcff,125,9.37816
4x1r1,rrv3_58x76xs2_s,v3,pcff,125,8.62189
4x1r1,rrv3_58x90xs2,v3,pcff,125,7.28071
4x1r1,rrv3_58x90xs2_p,v3,pcff,125,7.91933
4x1r1,rrv3_58x90xs2_s,v3,pcff,125,7.28071
4x1r1,rrv3_70x70xs0,v3,pcff,125,7.539
4x1r1,rrv3_70x70xs0_p,v3,pcff,125,7.98503
4x1r1,rrv3_70x70xs0_s,v3,pcff,125,7.539
4x1r1,rrv3_76x58xs2,v3,pcff,125,8.62189
4x1r1,rrv3_76x58xs2_p,v3,pcff,125,8.62189
4x1r1,rrv3_76x58xs2_s,v3,pcff,125,8.62189
4x1r1,rrv3_90x58xs2,v3,pcff,125,7.28071
4x1r1,rrv3_90x58xs2_p,v3,pcff,125,7.28071
4x1r1,rrv3_90x58xs2_s,v3,pcff,125,7.28071
4x1r1,rrv3e7_1200x200xs0,v3e7,pcff,-40,0.395829
4x1r1,rrv3e7_1200x200xs0_p,v3e7,pcff,-40,0.395829
4x1r1,rrv3e7_1200x200xs0_s,v3e7,pcff,-40,0.395829
4x1r1,rrv3e7_1500x200xs0,v3e7,pcff,-40,0.316663
4x1r1,rrv3e7_1500x200xs0_p,v3e7,pcff,-40,0.316663
4x1r1,rrv3e7_1500x200xs0_s,v3e7,pcff,-40,0.316663
4x1r1,rrv3e7_200x1200xs0,v3e7,pcff,-40,0.395829
4x1r1,rrv3e7_200x1200xs0_p,v3e7,pcff,-40,0.395829
4x1r1,rrv3e7_200x1200xs0_s,v3e7,pcff,-40,0.395829
4x1r1,rrv3e7_200x1500xs0,v3e7,pcff,-40,0.316663
4x1r1,rrv3e7_200x1500xs0_p,v3e7,pcff,-40,0.316663
4x1r1,rrv3e7_200x1500xs0_s,v3e7,pcff,-40,0.316663
4x1r1,rrv3e7_200x600xs0,v3e7,pcff,-40,0.791658
4x1r1,rrv3e7_200x600xs0_p,v3e7,pcff,-40,0.791658
4x1r1,rrv3e7_200x600xs0_s,v3e7,pcff,-40,0.791658
4x1r1,rrv3e7_200x900xs0,v3e7,pcff,-40,0.527772
4x1r1,rrv3e7_200x900xs0_p,v3e7,pcff,-40,0.527772
4x1r1,rrv3e7_200x900xs0_s,v3e7,pcff,-40,0.527772
4x1r1,rrv3e7_600x200xs0,v3e7,pcff,-40,0.791658
4x1r1,rrv3e7_600x200xs0_p,v3e7,pcff,-40,0.791658
4x1r1,rrv3e7_600x200xs0_s,v3e7,pcff,-40,0.791658
4x1r1,rrv3e7_900x200xs0,v3e7,pcff,-40,0.527772
4x1r1,rrv3e7_900x200xs0_p,v3e7,pcff,-40,0.527772
4x1r1,rrv3e7_900x200xs0_s,v3e7,pcff,-40,0.527772
4x1r1,rrv3e7_1200x200xs0,v3e7,pcff,25,0.5124
4x1r1,rrv3e7_1200x200xs0_p,v3e7,pcff,25,0.5124
4x1r1,rrv3e7_1200x200xs0_s,v3e7,pcff,25,0.5124
4x1r1,rrv3e7_1500x200xs0,v3e7,pcff,25,0.40992
4x1r1,rrv3e7_1500x200xs0_p,v3e7,pcff,25,0.40992
4x1r1,rrv3e7_1500x200xs0_s,v3e7,pcff,25,0.40992
4x1r1,rrv3e7_200x1200xs0,v3e7,pcff,25,0.5124
4x1r1,rrv3e7_200x1200xs0_p,v3e7,pcff,25,0.5124
4x1r1,rrv3e7_200x1200xs0_s,v3e7,pcff,25,0.5124
4x1r1,rrv3e7_200x1500xs0,v3e7,pcff,25,0.40992
4x1r1,rrv3e7_200x1500xs0_p,v3e7,pcff,25,0.40992
4x1r1,rrv3e7_200x1500xs0_s,v3e7,pcff,25,0.40992
4x1r1,rrv3e7_200x600xs0,v3e7,pcff,25,1.0248
4x1r1,rrv3e7_200x600xs0_p,v3e7,pcff,25,1.0248
4x1r1,rrv3e7_200x600xs0_s,v3e7,pcff,25,1.0248
4x1r1,rrv3e7_200x900xs0,v3e7,pcff,25,0.6832
4x1r1,rrv3e7_200x900xs0_p,v3e7,pcff,25,0.6832
4x1r1,rrv3e7_200x900xs0_s,v3e7,pcff,25,0.6832
4x1r1,rrv3e7_600x200xs0,v3e7,pcff,25,1.0248
4x1r1,rrv3e7_600x200xs0_p,v3e7,pcff,25,1.0248
4x1r1,rrv3e7_600x200xs0_s,v3e7,pcff,25,1.0248
4x1r1,rrv3e7_900x200xs0,v3e7,pcff,25,0.6832
4x1r1,rrv3e7_900x200xs0_p,v3e7,pcff,25,0.6832
4x1r1,rrv3e7_900x200xs0_s,v3e7,pcff,25,0.6832
4x1r1,rrv3e7_1200x200xs0,v3e7,pcff,100,0.646905
4x1r1,rrv3e7_1200x200xs0_p,v3e7,pcff,100,0.646905
4x1r1,rrv3e7_1200x200xs0_s,v3e7,pcff,100,0.646905
4x1r1,rrv3e7_1500x200xs0,v3e7,pcff,100,0.517524
4x1r1,rrv3e7_1500x200xs0_p,v3e7,pcff,100,0.517524
4x1r1,rrv3e7_1500x200xs0_s,v3e7,pcff,100,0.517524
4x1r1,rrv3e7_200x1200xs0,v3e7,pcff,100,0.646905
4x1r1,rrv3e7_200x1200xs0_p,v3e7,pcff,100,0.646905
4x1r1,rrv3e7_200x1200xs0_s,v3e7,pcff,100,0.646905
4x1r1,rrv3e7_200x1500xs0,v3e7,pcff,100,0.517524
4x1r1,rrv3e7_200x1500xs0_p,v3e7,pcff,100,0.517524
4x1r1,rrv3e7_200x1500xs0_s,v3e7,pcff,100,0.517524
4x1r1,rrv3e7_200x600xs0,v3e7,pcff,100,1.29381
4x1r1,rrv3e7_200x600xs0_p,v3e7,pcff,100,1.29381
4x1r1,rrv3e7_200x600xs0_s,v3e7,pcff,100,1.29381
4x1r1,rrv3e7_200x900xs0,v3e7,pcff,100,0.86254
4x1r1,rrv3e7_200x900xs0_p,v3e7,pcff,100,0.86254
4x1r1,rrv3e7_200x900xs0_s,v3e7,pcff,100,0.86254
4x1r1,rrv3e7_600x200xs0,v3e7,pcff,100,1.29381
4x1r1,rrv3e7_600x200xs0_p,v3e7,pcff,100,1.29381
4x1r1,rrv3e7_600x200xs0_s,v3e7,pcff,100,1.29381
4x1r1,rrv3e7_900x200xs0,v3e7,pcff,100,0.86254
4x1r1,rrv3e7_900x200xs0_p,v3e7,pcff,100,0.86254
4x1r1,rrv3e7_900x200xs0_s,v3e7,pcff,100,0.86254
4x1r1,rrv3e7_1200x200xs0,v3e7,pcff,125,0.69174
4x1r1,rrv3e7_1200x200xs0_p,v3e7,pcff,125,0.69174
4x1r1,rrv3e7_1200x200xs0_s,v3e7,pcff,125,0.69174
4x1r1,rrv3e7_1500x200xs0,v3e7,pcff,125,0.553392
4x1r1,rrv3e7_1500x200xs0_p,v3e7,pcff,125,0.553392
4x1r1,rrv3e7_1500x200xs0_s,v3e7,pcff,125,0.553392
4x1r1,rrv3e7_200x1200xs0,v3e7,pcff,125,0.69174
4x1r1,rrv3e7_200x1200xs0_p,v3e7,pcff,125,0.69174
4x1r1,rrv3e7_200x1200xs0_s,v3e7,pcff,125,0.69174
4x1r1,rrv3e7_200x1500xs0,v3e7,pcff,125,0.553392
4x1r1,rrv3e7_200x1500xs0_p,v3e7,pcff,125,0.553392
4x1r1,rrv3e7_200x1500xs0_s,v3e7,pcff,125,0.553392
4x1r1,rrv3e7_200x600xs0,v3e7,pcff,125,1.38348
4x1r1,rrv3e7_200x600xs0_p,v3e7,pcff,125,1.38348
4x1r1,rrv3e7_200x600xs0_s,v3e7,pcff,125,1.38348
4x1r1,rrv3e7_200x900xs0,v3e7,pcff,125,0.92232
4x1r1,rrv3e7_200x900xs0_p,v3e7,pcff,125,0.92232
4x1r1,rrv3e7_200x900xs0_s,v3e7,pcff,125,0.92232
4x1r1,rrv3e7_600x200xs0,v3e7,pcff,125,1.38348
4x1r1,rrv3e7_600x200xs0_p,v3e7,pcff,125,1.38348
4x1r1,rrv3e7_600x200xs0_s,v3e7,pcff,125,1.38348
4x1r1,rrv3e7_900x200xs0,v3e7,pcff,125,0.92232
4x1r1,rrv3e7_900x200xs0_p,v3e7,pcff,125,0.92232
4x1r1,rrv3e7_900x200xs0_s,v3e7,pcff,125,0.92232
4x1r1,rrv4_108x58xs2,v4,pcff,-40,6.50056
4x1r1,rrv4_108x58xs2_p,v4,pcff,-40,7.07075
4x1r1,rrv4_108x58xs2_s,v4,pcff,-40,6.50056
4x1r1,rrv4_160x58xs2,v4,pcff,-40,3.98898
4x1r1,rrv4_160x58xs2_p,v4,pcff,-40,4.33887
4x1r1,rrv4_160x58xs2_s,v4,pcff,-40,3.98898
4x1r1,rrv4_44x58xs2,v4,pcff,-40,14.5054
4x1r1,rrv4_44x58xs2_p,v4,pcff,-40,15.7777
4x1r1,rrv4_44x58xs2_s,v4,pcff,-40,14.5054
4x1r1,rrv4_56x58xs2,v4,pcff,-40,11.3971
4x1r1,rrv4_56x58xs2_p,v4,pcff,-40,12.3968
4x1r1,rrv4_56x58xs2_s,v4,pcff,-40,11.3971
4x1r1,rrv4_58x108xs2,v4,pcff,-40,6.50056
4x1r1,rrv4_58x108xs2_p,v4,pcff,-40,6.50056
4x1r1,rrv4_58x108xs2_s,v4,pcff,-40,6.50056
4x1r1,rrv4_58x160xs2,v4,pcff,-40,3.98898
4x1r1,rrv4_58x160xs2_p,v4,pcff,-40,3.98898
4x1r1,rrv4_58x160xs2_s,v4,pcff,-40,3.98898
4x1r1,rrv4_58x76xs2,v4,pcff,-40,8.39785
4x1r1,rrv4_58x76xs2_p,v4,pcff,-40,8.39785
4x1r1,rrv4_58x76xs2_s,v4,pcff,-40,8.39785
4x1r1,rrv4_58x90xs2,v4,pcff,-40,7.09152
4x1r1,rrv4_58x90xs2_p,v4,pcff,-40,7.09152
4x1r1,rrv4_58x90xs2_s,v4,pcff,-40,7.09152
4x1r1,rrv4_70x70xs0,v4,pcff,-40,7.34311
4x1r1,rrv4_70x70xs0_p,v4,pcff,-40,7.77754
4x1r1,rrv4_70x70xs0_s,v4,pcff,-40,7.34311
4x1r1,rrv4_76x58xs2,v4,pcff,-40,8.39785
4x1r1,rrv4_76x58xs2_p,v4,pcff,-40,9.13447
4x1r1,rrv4_76x58xs2_s,v4,pcff,-40,8.39785
4x1r1,rrv4_90x58xs2,v4,pcff,-40,7.09152
4x1r1,rrv4_90x58xs2_p,v4,pcff,-40,7.71356
4x1r1,rrv4_90x58xs2_s,v4,pcff,-40,7.09152
4x1r1,rrv4_90x90xs0,v4,pcff,-40,4.9357
4x1r1,rrv4_90x90xs0_p,v4,pcff,-40,4.9357
4x1r1,rrv4_90x90xs0_s,v4,pcff,-40,4.9357
4x1r1,rrv4_108x58xs2,v4,pcff,25,6.56888
4x1r1,rrv4_108x58xs2_p,v4,pcff,25,7.14506
4x1r1,rrv4_108x58xs2_s,v4,pcff,25,6.56888
4x1r1,rrv4_160x58xs2,v4,pcff,25,4.0309
4x1r1,rrv4_160x58xs2_p,v4,pcff,25,4.38447
4x1r1,rrv4_160x58xs2_s,v4,pcff,25,4.0309
4x1r1,rrv4_44x58xs2,v4,pcff,25,14.6578
4x1r1,rrv4_44x58xs2_p,v4,pcff,25,15.9435
4x1r1,rrv4_44x58xs2_s,v4,pcff,25,14.6578
4x1r1,rrv4_56x58xs2,v4,pcff,25,11.5169
4x1r1,rrv4_56x58xs2_p,v4,pcff,25,12.5271
4x1r1,rrv4_56x58xs2_s,v4,pcff,25,11.5169
4x1r1,rrv4_58x108xs2,v4,pcff,25,6.56888
4x1r1,rrv4_58x108xs2_p,v4,pcff,25,6.56888
4x1r1,rrv4_58x108xs2_s,v4,pcff,25,6.56888
4x1r1,rrv4_58x160xs2,v4,pcff,25,4.0309
4x1r1,rrv4_58x160xs2_p,v4,pcff,25,4.0309
4x1r1,rrv4_58x160xs2_s,v4,pcff,25,4.0309
4x1r1,rrv4_58x76xs2,v4,pcff,25,8.48611
4x1r1,rrv4_58x76xs2_p,v4,pcff,25,8.48611
4x1r1,rrv4_58x76xs2_s,v4,pcff,25,8.48611
4x1r1,rrv4_58x90xs2,v4,pcff,25,7.16605
4x1r1,rrv4_58x90xs2_p,v4,pcff,25,7.16605
4x1r1,rrv4_58x90xs2_s,v4,pcff,25,7.16605
4x1r1,rrv4_70x70xs0,v4,pcff,25,7.42028
4x1r1,rrv4_70x70xs0_p,v4,pcff,25,7.85928
4x1r1,rrv4_70x70xs0_s,v4,pcff,25,7.42028
4x1r1,rrv4_76x58xs2,v4,pcff,25,8.48611
4x1r1,rrv4_76x58xs2_p,v4,pcff,25,9.23047
4x1r1,rrv4_76x58xs2_s,v4,pcff,25,8.48611
4x1r1,rrv4_90x58xs2,v4,pcff,25,7.16605
4x1r1,rrv4_90x58xs2_p,v4,pcff,25,7.79462
4x1r1,rrv4_90x58xs2_s,v4,pcff,25,7.16605
4x1r1,rrv4_90x90xs0,v4,pcff,25,4.98757
4x1r1,rrv4_90x90xs0_p,v4,pcff,25,4.98757
4x1r1,rrv4_90x90xs0_s,v4,pcff,25,4.98757
4x1r1,rrv4_108x58xs2,v4,pcff,100,6.64771
4x1r1,rrv4_108x58xs2_p,v4,pcff,100,7.2308
4x1r1,rrv4_108x58xs2_s,v4,pcff,100,6.64771
4x1r1,rrv4_160x58xs2,v4,pcff,100,4.07927
4x1r1,rrv4_160x58xs2_p,v4,pcff,100,4.43708
4x1r1,rrv4_160x58xs2_s,v4,pcff,100,4.07927
4x1r1,rrv4_44x58xs2,v4,pcff,100,14.8337
4x1r1,rrv4_44x58xs2_p,v4,pcff,100,16.1348
4x1r1,rrv4_44x58xs2_s,v4,pcff,100,14.8337
4x1r1,rrv4_56x58xs2,v4,pcff,100,11.6551
4x1r1,rrv4_56x58xs2_p,v4,pcff,100,12.6774
